strategy,strategy_label,concurrency,run_id,throughput,p99,median_latency,avg_latency,latency_stddev,latency_cv,errors,warmup_ops_per_client,measured_ops_per_client
hdr_histogram,HdrHistogram,400,29,217214.69725614684,4360.0,1733.0,1821.8450083333332,789.8073742386371,0.43352061817880516,0,100,900
hdr_histogram,HdrHistogram,400,30,177617.51993639732,7684.0,1929.0,2229.9418111111113,1466.2498290457497,0.6575282914288972,0,100,900
hdr_histogram,HdrHistogram,500,1,190808.27424663963,7543.0,2333.0,2591.800211111111,1498.058171296932,0.5779990930144692,0,100,900
hdr_histogram,HdrHistogram,500,2,200309.16232465694,7004.0,2253.0,2469.221142222222,1313.557632698229,0.5319724548916134,0,100,900
hdr_histogram,HdrHistogram,500,3,204463.39817924236,6806.0,2208.0,2421.305157777778,1567.7118329979755,0.6474656149647771,0,100,900
hdr_histogram,HdrHistogram,500,4,218532.60056684646,5183.0,2162.0,2266.941791111111,956.2065584918216,0.4218046366436034,0,100,900
hdr_histogram,HdrHistogram,500,5,183543.58106428545,9272.0,2335.0,2696.54508,1834.6404621403299,0.680367065155955,0,100,900
hdr_histogram,HdrHistogram,500,6,59479.308222601314,61738.0,4041.0,8211.29065111111,12173.128387704679,1.4824866034984978,0,100,900
hdr_histogram,HdrHistogram,500,7,85101.45662238348,53460.0,2953.0,5813.282046666666,9934.305556147112,1.708897912813888,0,100,900
hdr_histogram,HdrHistogram,500,8,59154.26230738805,65651.0,3596.0,8234.924937777778,13080.972813101813,1.588475051313796,0,100,900
hdr_histogram,HdrHistogram,500,9,100384.29712237885,49002.0,2604.0,4772.290935555556,9099.500329072696,1.906736293313056,0,100,900
hdr_histogram,HdrHistogram,500,10,62099.88412447282,66219.0,3405.0,7837.397628888889,12651.529982191283,1.6142513856330774,0,100,900
hdr_histogram,HdrHistogram,500,11,75622.32658869223,58992.0,3006.0,6447.102422222222,11077.27695623099,1.7181791494500274,0,100,900
hdr_histogram,HdrHistogram,500,12,59010.10161146097,65557.0,3888.0,8275.08989111111,12774.998734411554,1.5437897234366156,0,100,900
hdr_histogram,HdrHistogram,500,13,56728.64528544066,71469.0,3605.0,8487.754753333333,13927.732381501057,1.64092068942394,0,100,900
hdr_histogram,HdrHistogram,500,14,86351.29924884444,52159.0,2972.0,5729.373155555556,10111.618962017477,1.7648735188792204,0,100,900
hdr_histogram,HdrHistogram,500,15,58975.587811885474,70149.0,3712.0,8219.933675555556,13439.521275096444,1.6349914495128959,0,100,900
hdr_histogram,HdrHistogram,500,16,94360.87609355409,49991.0,2674.0,5116.151384444444,9417.922088418305,1.8408216217083233,0,100,900
hdr_histogram,HdrHistogram,500,17,58988.600141693896,64177.0,3647.0,8231.358953333332,12923.969590039876,1.570089418200654,0,100,900
hdr_histogram,HdrHistogram,500,18,79023.25847664934,53915.0,2968.0,6161.100371111111,10208.889839552556,1.6569913204824895,0,100,900
hdr_histogram,HdrHistogram,500,19,50107.324784308345,87368.0,4263.0,9631.031051111111,16966.718825009553,1.761672113293845,0,100,900
hdr_histogram,HdrHistogram,500,20,49450.43171504906,93331.0,4116.0,9719.1643,17920.667063427063,1.8438485563441975,0,100,900
hdr_histogram,HdrHistogram,500,21,69424.28720978933,68063.0,3422.0,7139.527753333334,13151.199734659167,1.8420265582018471,0,100,900
hdr_histogram,HdrHistogram,500,22,48525.39370796738,84764.0,4394.0,10080.317733333333,16214.536112110072,1.6085342288856892,0,100,900
hdr_histogram,HdrHistogram,500,23,79073.76853368328,63605.0,3121.0,6093.467964444444,12193.010891846949,2.0009969631404494,0,100,900
hdr_histogram,HdrHistogram,500,24,53081.9221505116,83212.0,3957.0,9168.051348888888,16088.716893130182,1.7548676682619186,0,100,900
hdr_histogram,HdrHistogram,500,25,79133.40654785416,54708.0,3104.0,5818.169448888889,9868.054104558672,1.6960754050302198,0,100,900
hdr_histogram,HdrHistogram,500,26,58472.257956495945,68941.0,3662.0,8323.692144444445,13458.343800949046,1.6168718841832306,0,100,900
hdr_histogram,HdrHistogram,500,27,92097.9435580348,49272.0,2767.0,5271.920077777778,9011.950804416185,1.709424777208479,0,100,900
hdr_histogram,HdrHistogram,500,28,60109.78116221083,64402.0,4007.0,8135.035408888889,12075.65966279664,1.4844016105451683,0,100,900
hdr_histogram,HdrHistogram,500,29,76983.0606632415,65849.0,3194.0,6326.362006666666,12607.368535821186,1.9928307173278494,0,100,900
hdr_histogram,HdrHistogram,500,30,51356.40492122394,77495.0,4370.0,9537.988862222222,15133.669033692693,1.5866729613864063,0,100,900
hdr_histogram,HdrHistogram,600,1,51570.158733515855,101202.0,4494.0,11298.267207407407,19742.787430542696,1.7474172869268718,0,100,900
hdr_histogram,HdrHistogram,600,2,83434.50840022315,69258.0,3268.0,6942.5561777777775,13325.674312006757,1.91941901092,0,100,900
hdr_histogram,HdrHistogram,600,3,56113.56415909675,101963.0,4010.0,10586.924983333334,19101.828078867456,1.804284823868958,0,100,900
hdr_histogram,HdrHistogram,600,4,54322.16415664844,89239.0,4435.0,10687.568464814814,17385.170334573264,1.6266721838375142,0,100,900
hdr_histogram,HdrHistogram,600,5,75930.35824914087,73779.0,3434.0,7655.664383333334,13912.519047461381,1.817284346705356,0,100,900
hdr_histogram,HdrHistogram,600,6,61164.185515052275,86926.0,3667.0,9696.27695,17419.824424209615,1.7965477382749073,0,100,900
hdr_histogram,HdrHistogram,600,7,55654.73946998797,86189.0,4102.0,10532.765711111111,17280.831764185397,1.6406737069975543,0,100,900
hdr_histogram,HdrHistogram,600,8,82467.00871466128,63645.0,3573.0,7049.067362962963,12823.256482564339,1.8191422811392013,0,100,900
hdr_histogram,HdrHistogram,600,9,48050.94788614426,103583.0,4888.0,12143.745512962963,20205.083096562652,1.663826294366473,0,100,900
hdr_histogram,HdrHistogram,600,10,50047.92281850463,98074.0,4456.0,11691.705533333334,19627.865456267442,1.6787854774744304,0,100,900
hdr_histogram,HdrHistogram,600,11,78526.8931637061,73358.0,3495.0,7411.229496296296,14325.313909828054,1.9329200258859907,0,100,900
hdr_histogram,HdrHistogram,600,12,49804.79766312171,112050.0,5034.0,11755.386403703704,20226.75873728447,1.720637505451266,0,100,900
hdr_histogram,HdrHistogram,600,13,58150.63925791923,88613.0,4020.0,10120.435285185185,17289.495133448276,1.7083746544733633,0,100,900
hdr_histogram,HdrHistogram,600,14,83010.70501609278,65967.0,3160.0,7019.977983333333,12936.330288767434,1.8427878719107904,0,100,900
hdr_histogram,HdrHistogram,600,15,55308.58145239497,96331.0,4207.0,10704.651125925926,18379.90596897575,1.7170018670165612,0,100,900
hdr_histogram,HdrHistogram,600,16,59552.718823993884,87293.0,3898.0,9807.872362962962,17030.69437049479,1.7364310770200329,0,100,900
hdr_histogram,HdrHistogram,600,17,79341.06219353023,66054.0,3684.0,7488.690159259259,12081.07065275453,1.6132421552809342,0,100,900
hdr_histogram,HdrHistogram,600,18,55255.81809073562,90422.0,4107.0,10690.70215925926,17539.996049280326,1.6406776456763288,0,100,900
hdr_histogram,HdrHistogram,600,19,83410.01991353367,63587.0,3431.0,6937.404761111111,12239.753984491379,1.7643130833454543,0,100,900
hdr_histogram,HdrHistogram,600,20,50089.09230437418,123137.0,4343.0,11831.24857962963,22500.01101245018,1.9017444237617844,0,100,900
hdr_histogram,HdrHistogram,600,21,59963.38264082979,90189.0,3921.0,9747.10712037037,17471.809964892214,1.7925123576797544,0,100,900
hdr_histogram,HdrHistogram,600,22,91110.8141783431,65559.0,3165.0,6376.243222222222,12148.962084455394,1.9053479707477794,0,100,900
hdr_histogram,HdrHistogram,600,23,59504.836290005136,84723.0,3956.0,9897.060446296297,16559.845546899905,1.6732084881927718,0,100,900
hdr_histogram,HdrHistogram,600,24,58322.345578933324,86447.0,3959.0,10000.732259259259,17032.8447647009,1.7031597610195897,0,100,900
hdr_histogram,HdrHistogram,600,25,87064.64687544275,67246.0,3189.0,6625.940681481481,12455.303085951713,1.8797788396691255,0,100,900
hdr_histogram,HdrHistogram,600,26,59300.246112153225,84474.0,3865.0,9765.360775925927,16429.171453307226,1.6823926765521322,0,100,900
hdr_histogram,HdrHistogram,600,27,70275.67808851476,77216.0,3520.0,8213.32574074074,14838.434607200055,1.8066292602516227,0,100,900
hdr_histogram,HdrHistogram,600,28,60857.027261537936,86709.0,4216.0,9779.926753703703,16196.82308594365,1.6561292833619474,0,100,900
hdr_histogram,HdrHistogram,600,29,55843.304169167386,95134.0,4016.0,10369.659353703704,17732.717207041864,1.710057833356726,0,100,900
hdr_histogram,HdrHistogram,600,30,85666.42865344092,68066.0,3189.0,6737.77077962963,13000.850068355969,1.9295476936766043,0,100,900
hdr_histogram,HdrHistogram,700,1,78568.8639821566,87709.0,3725.0,8496.566141269841,15981.457038633876,1.880931281286465,0,100,900
hdr_histogram,HdrHistogram,700,2,55307.05058889828,113569.0,4360.0,12223.89056031746,22025.67378480373,1.8018546285342163,0,100,900
hdr_histogram,HdrHistogram,700,3,59379.2050244094,107690.0,4247.0,11598.145236507937,20184.945000225292,1.740359737580139,0,100,900
hdr_histogram,HdrHistogram,700,4,84192.95998151078,75060.0,3653.0,8064.452414285714,14460.667542537349,1.7931369421835892,0,100,900
hdr_histogram,HdrHistogram,700,5,58316.205869069236,106538.0,4150.0,11835.248950793652,20634.48061816905,1.7434766859538968,0,100,900
hdr_histogram,HdrHistogram,700,6,59731.39290372801,104271.0,4137.0,11562.061293650793,20239.547530029806,1.7505137722409567,0,100,900
hdr_histogram,HdrHistogram,700,7,78294.36552875995,89614.0,3668.0,8754.721361904762,16502.894751262265,1.8850279830804046,0,100,900
hdr_histogram,HdrHistogram,700,8,77871.95516859033,86615.0,3694.0,8890.92517936508,16627.15979118703,1.8701270627917275,0,100,900
hdr_histogram,HdrHistogram,700,9,59569.83816519098,110451.0,4279.0,11430.314838095239,20711.606064066036,1.8119891146863145,0,100,900
hdr_histogram,HdrHistogram,700,10,62047.39131528975,103387.0,4159.0,10873.438712698413,19214.366309250214,1.7670919767829243,0,100,900
hdr_histogram,HdrHistogram,700,11,79650.13447320824,81585.0,3631.0,8498.23035079365,15913.05476587513,1.8725139363148715,0,100,900
hdr_histogram,HdrHistogram,700,12,60228.96087084612,100406.0,4237.0,11157.294903174603,19093.69293550894,1.711319195307474,0,100,900
hdr_histogram,HdrHistogram,700,13,59957.71482162205,95889.0,4007.0,11203.06285079365,19284.40903910205,1.7213514996692088,0,100,900
hdr_histogram,HdrHistogram,700,14,78772.16821127583,82617.0,3647.0,8541.188173015873,15693.381320681598,1.8373768383023814,0,100,900
hdr_histogram,HdrHistogram,700,15,68965.98594584625,93287.0,3750.0,10044.594276190475,17718.13088750909,1.7639468952477084,0,100,900
hdr_histogram,HdrHistogram,700,16,60528.353682559755,98114.0,3984.0,11154.91528888889,19162.148030415487,1.717821026350813,0,100,900
hdr_histogram,HdrHistogram,700,17,73607.11640405963,86019.0,3825.0,9158.761874603175,16191.45690728385,1.7678652561305273,0,100,900
hdr_histogram,HdrHistogram,700,18,84159.15009214301,81920.0,3607.0,8229.564136507937,14873.469505855961,1.8073216587345586,0,100,900
hdr_histogram,HdrHistogram,700,19,61979.40578880956,95709.0,4217.0,10891.265376190477,18918.979284415287,1.7370781659378431,0,100,900
hdr_histogram,HdrHistogram,700,20,68208.44580680039,78176.0,4054.0,9955.968771428572,15816.360947042755,1.5886310323142245,0,100,900
hdr_histogram,HdrHistogram,700,21,85677.53762756858,79808.0,3551.0,7985.436076190476,15769.062840270699,1.9747278282382132,0,100,900
hdr_histogram,HdrHistogram,700,22,54758.98098579079,108750.0,4911.0,12404.652055555556,20884.58633445046,1.683609200880171,0,100,900
hdr_histogram,HdrHistogram,700,23,63245.63313064571,98863.0,3936.0,10866.56170952381,20354.751958356937,1.873154775398493,0,100,900
hdr_histogram,HdrHistogram,700,24,86583.65680389675,79504.0,3457.0,7784.4794142857145,14749.17884526259,1.8946904552404087,0,100,900
hdr_histogram,HdrHistogram,700,25,63187.90952597565,88901.0,4191.0,10657.276560317461,17189.96048652673,1.6129787370381115,0,100,900
hdr_histogram,HdrHistogram,700,26,59670.284031617535,96242.0,4358.0,11287.976617460317,18385.251765569363,1.6287464431075214,0,100,900
hdr_histogram,HdrHistogram,700,27,85246.33936498936,69965.0,3566.0,7946.500715873016,14157.248359939038,1.7815701358536529,0,100,900
hdr_histogram,HdrHistogram,700,28,64631.30546029634,94910.0,3901.0,10435.578876190477,18050.842607824405,1.7297404218762313,0,100,900
hdr_histogram,HdrHistogram,700,29,54607.34148525526,113060.0,4390.0,12412.497684126984,21623.502688136097,1.7420750632475914,0,100,900
hdr_histogram,HdrHistogram,700,30,83707.23626265206,77076.0,3567.0,8013.355920634921,15064.91326330881,1.8799755573711212,0,100,900
hdr_histogram,HdrHistogram,1000,1,71867.9895191787,134825.0,4866.0,13415.693235555556,25031.715461778844,1.865853297497694,0,100,900
hdr_histogram,HdrHistogram,1000,2,72428.9335603055,131193.0,4914.0,13277.205204444444,24498.33650831088,1.8451425681144287,0,100,900
hdr_histogram,HdrHistogram,1000,3,73545.13073253613,132307.0,4658.0,13281.698427777777,25073.52795201686,1.8878254229577496,0,100,900
hdr_histogram,HdrHistogram,1000,4,71694.97897150936,138075.0,4657.0,13781.46288111111,25857.327057285125,1.8762396474415795,0,100,900
hdr_histogram,HdrHistogram,1000,5,55654.17481172446,161916.0,5515.0,17637.02328222222,31882.696943414412,1.80771417224082,0,100,900
hdr_histogram,HdrHistogram,1000,6,52860.04769648794,168459.0,6035.0,18334.69060222222,32347.78003353034,1.7642937497734317,0,100,900
hdr_histogram,HdrHistogram,1000,7,59000.64027167042,144997.0,5134.0,16348.543032222222,28194.610243894847,1.72459467417522,0,100,900
hdr_histogram,HdrHistogram,1000,8,57901.1781494142,151740.0,5374.0,16607.13938,29265.977349679488,1.7622527685246347,0,100,900
hdr_histogram,HdrHistogram,1000,9,60577.252247304576,142788.0,4888.0,16046.940822222223,27824.017145674698,1.733914111974743,0,100,900
hdr_histogram,HdrHistogram,1000,10,61713.902914583414,145720.0,4774.0,15606.921024444444,27622.874837103427,1.769911873958926,0,100,900
hdr_histogram,HdrHistogram,1000,11,60556.01422063795,150367.0,4882.0,15885.519232222223,29013.756742218742,1.8264279762015694,0,100,900
hdr_histogram,HdrHistogram,1000,12,61591.66743615247,153329.0,4997.0,15688.81809111111,29210.911564562935,1.8618937000176643,0,100,900
hdr_histogram,HdrHistogram,1000,13,71396.32125694968,131776.0,4934.0,13536.830074444444,24588.094416729557,1.8163849499114482,0,100,900
hdr_histogram,HdrHistogram,1000,14,74819.30799186091,131869.0,4637.0,13089.98218111111,25089.891970541783,1.9167246848316253,0,100,900
hdr_histogram,HdrHistogram,1000,15,74585.2997726555,125834.0,4764.0,12897.320447777778,24207.061268441612,1.876906243157858,0,100,900
hdr_histogram,HdrHistogram,1000,16,74212.22945390623,129053.0,4513.0,12859.65160888889,24889.78316399927,1.9354943602667178,0,100,900
hdr_histogram,HdrHistogram,1000,17,68772.73247425912,135065.0,5020.0,14353.664216666666,25970.594810349477,1.8093355409689664,0,100,900
hdr_histogram,HdrHistogram,1000,18,53764.536063727464,165911.0,6086.0,18180.695513333332,32179.425100589033,1.7699776709306492,0,100,900
hdr_histogram,HdrHistogram,1000,19,58347.151927575214,147357.0,5928.0,16593.019624444445,28841.02563127338,1.7381420792623823,0,100,900
hdr_histogram,HdrHistogram,1000,20,58900.05473042169,144603.0,5745.0,16407.934077777776,28304.041968282603,1.7250216775685625,0,100,900
hdr_histogram,HdrHistogram,1000,21,57714.20764436864,145224.0,5595.0,16874.927353333333,28740.63799129782,1.7031562500694637,0,100,900
hdr_histogram,HdrHistogram,1000,22,53787.78446601838,173549.0,6822.0,17885.214906666668,32483.164833471827,1.8162020978212463,0,100,900
hdr_histogram,HdrHistogram,1000,23,54725.507544783264,168073.0,6736.0,17754.41367111111,31775.571148371164,1.7897279931059857,0,100,900
hdr_histogram,HdrHistogram,1000,24,76025.81339853455,128254.0,4863.0,13002.074368888889,24450.360882578563,1.8804969260199673,0,100,900
hdr_histogram,HdrHistogram,1000,25,65131.7139941209,140592.0,4812.0,15125.558227777778,27021.874369104884,1.7865042705980771,0,100,900
hdr_histogram,HdrHistogram,1000,26,61593.03577722374,140693.0,5621.0,15741.849906666666,26921.885792582285,1.7102110585605874,0,100,900
hdr_histogram,HdrHistogram,1000,27,59928.02195103516,151957.0,4977.0,16111.140862222222,28817.26318333275,1.7886544118613064,0,100,900
hdr_histogram,HdrHistogram,1000,28,58338.484314140886,150039.0,5274.0,16604.809141111113,29885.581347681265,1.7998148062833723,0,100,900
hdr_histogram,HdrHistogram,1000,29,62340.10790501227,148033.0,5096.0,15475.267024444445,28400.600447298435,1.8352252276123813,0,100,900
hdr_histogram,HdrHistogram,1000,30,72374.1235569027,125268.0,4989.0,13353.481902222222,24167.953153069113,1.809861527505212,0,100,900
sharded_n,Sharded-N,100,1,46189.21148025523,20003.0,894.0,2155.8147555555556,4060.8117239010157,1.8836552228971735,0,100,900
sharded_n,Sharded-N,100,2,39984.29505744133,20426.0,1472.0,2426.640411111111,4686.687350691613,1.931348101363593,0,100,900
sharded_n,Sharded-N,100,3,48040.60071301593,17874.0,1114.0,2024.6327111111111,4407.450994911476,2.17691385243533,0,100,900
sharded_n,Sharded-N,100,4,52085.63417402396,14898.0,1199.0,1854.4242,3297.1421557114973,1.7779870192114067,0,100,900
sharded_n,Sharded-N,100,5,78058.22640474429,10623.0,660.0,1270.2226666666666,2789.2410407120933,2.195867790669846,0,100,900
sharded_n,Sharded-N,100,6,47357.30559511127,14159.0,1357.0,2050.580011111111,3745.8378891886778,1.8267211564005188,0,100,900
sharded_n,Sharded-N,100,7,41617.41619246342,17509.0,1476.0,2345.3841333333335,4820.833602040168,2.0554558775788463,0,100,900
sharded_n,Sharded-N,100,8,51808.064285675064,16695.0,1227.0,1905.373488888889,3451.073140184652,1.8112318452573473,0,100,900
sharded_n,Sharded-N,100,9,185259.2793671337,1153.0,507.0,532.4842777777778,217.61982048566927,0.40868778585137633,0,100,900
sharded_n,Sharded-N,100,10,38296.42061275002,19878.0,1591.0,2542.725488888889,5117.26656788675,2.0125123967364935,0,100,900
sharded_n,Sharded-N,100,11,41509.09784299703,16712.0,1453.0,2355.227477777778,4697.939027709628,1.994685894265408,0,100,900
sharded_n,Sharded-N,100,12,53764.94904090625,10787.0,1267.0,1818.2258666666667,3238.9754361705545,1.781393332671332,0,100,900
sharded_n,Sharded-N,100,13,171645.66232339566,1313.0,548.0,576.1073666666666,249.5752126959974,0.4332095493588795,0,100,900
sharded_n,Sharded-N,100,14,55049.49243578932,17473.0,1001.0,1764.9707666666666,3897.1191706323584,2.2080361013528167,0,100,900
sharded_n,Sharded-N,100,15,54405.928069922506,11711.0,1266.0,1808.4669333333334,3408.290151689551,1.8846295107024447,0,100,900
sharded_n,Sharded-N,100,16,52321.130053532484,10637.0,1322.0,1890.565577777778,3065.3897487255686,1.6214141338216423,0,100,900
sharded_n,Sharded-N,100,17,175585.2026054339,1302.0,527.0,562.0758222222222,245.82349882659642,0.437349355919116,0,100,900
sharded_n,Sharded-N,100,18,46486.33669717935,13290.0,1368.0,2091.845788888889,3849.128980031427,1.840063450411391,0,100,900
sharded_n,Sharded-N,100,19,45536.12238288252,16893.0,1433.0,2159.7820888888887,3761.82852463201,1.7417629972879822,0,100,900
sharded_n,Sharded-N,100,20,40379.80874819655,18799.0,1503.0,2428.342866666667,4155.283417075555,1.711160097741643,0,100,900
sharded_n,Sharded-N,100,21,36379.183871410096,21533.0,1651.0,2683.978666666667,4709.740523717045,1.7547607893494352,0,100,900
sharded_n,Sharded-N,100,22,39294.58577912568,19326.0,1504.0,2475.6568333333335,4503.7955471390205,1.8192325715333137,0,100,900
sharded_n,Sharded-N,100,23,28832.77864358572,30375.0,1873.0,3424.041133333333,6228.007068733739,1.818905447164042,0,100,900
sharded_n,Sharded-N,100,24,171225.7367685069,1336.0,543.0,577.4229666666666,241.9170311348233,0.4189598355107974,0,100,900
sharded_n,Sharded-N,100,25,52388.55679617808,13880.0,1097.0,1833.8407777777777,3958.2093538613817,2.158425857809686,0,100,900
sharded_n,Sharded-N,100,26,52620.15738832903,18119.0,979.0,1784.8976777777777,3877.548093765691,2.1724203813146823,0,100,900
sharded_n,Sharded-N,100,27,56484.8903690223,12979.0,1062.0,1693.7477666666666,3128.928188996404,1.8473401120133752,0,100,900
sharded_n,Sharded-N,100,28,168692.69719942007,1369.0,518.0,587.1351555555556,715.0192739168357,1.21781035788987,0,100,900
sharded_n,Sharded-N,100,29,56929.05989576415,10100.0,1232.0,1722.999111111111,2814.3157887630346,1.633382031722678,0,100,900
sharded_n,Sharded-N,100,30,59274.18757316657,7740.0,1157.0,1644.8714,3443.6801777116143,2.093586269243671,0,100,900
sharded_n,Sharded-N,200,1,183879.55202041758,2517.0,1028.0,1075.750611111111,506.11379048864524,0.47047502019626575,0,100,900
sharded_n,Sharded-N,200,2,65554.64938271136,21966.0,1964.0,3002.7291666666665,4359.144384073633,1.4517274592942142,0,100,900
sharded_n,Sharded-N,200,3,61351.56213219685,22589.0,2142.0,3174.8195666666666,4684.42972010093,1.4754947869428834,0,100,900
sharded_n,Sharded-N,200,4,98353.33970034606,14022.0,1248.0,2015.1008333333334,3410.8168692864047,1.692628385074066,0,100,900
sharded_n,Sharded-N,200,5,57676.024696839166,25658.0,2270.0,3384.825961111111,5319.554603009571,1.5715888096247528,0,100,900
sharded_n,Sharded-N,200,6,52699.55868145265,26858.0,2385.0,3711.464377777778,5507.824456001879,1.4840030498419234,0,100,900
sharded_n,Sharded-N,200,7,103536.08815062545,14864.0,1178.0,1916.2923722222222,3271.739584315804,1.7073279796661416,0,100,900
sharded_n,Sharded-N,200,8,55228.343252767714,30236.0,2301.0,3595.477066666667,5523.418048149477,1.5362128434517275,0,100,900
sharded_n,Sharded-N,200,9,59903.44395495551,22662.0,2063.0,3249.5982166666668,4822.8932526895505,1.4841506337471835,0,100,900
sharded_n,Sharded-N,200,10,50981.04464092807,32927.0,2233.0,3839.5775555555556,6353.963915748822,1.6548601568303143,0,100,900
sharded_n,Sharded-N,200,11,50626.536792255516,31752.0,2183.0,3740.6797166666665,8129.775205676955,2.1733416976210482,0,100,900
sharded_n,Sharded-N,200,12,61214.28481246812,21996.0,2006.0,3211.4925055555555,4481.011090167245,1.3953048566719528,0,100,900
sharded_n,Sharded-N,200,13,47621.16778146749,31111.0,2281.0,3965.2287444444446,6051.989992930976,1.5262650361370012,0,100,900
sharded_n,Sharded-N,200,14,46622.99803333005,39125.0,2471.0,4234.0764055555555,6692.114661228279,1.5805370570185078,0,100,900
sharded_n,Sharded-N,200,15,52807.11176327607,30086.0,2299.0,3669.7568333333334,5601.023494599898,1.526265567169023,0,100,900
sharded_n,Sharded-N,200,16,59880.56902345051,24774.0,2201.0,3306.8354,5606.438161833871,1.6954088981368323,0,100,900
sharded_n,Sharded-N,200,17,55052.11121979231,33201.0,1953.0,3569.966172222222,6319.055792397161,1.7700604116547394,0,100,900
sharded_n,Sharded-N,200,18,60430.319267644954,27088.0,1994.0,3219.8381222222224,5273.613632279694,1.6378505477909013,0,100,900
sharded_n,Sharded-N,200,19,52763.10165428452,30939.0,2193.0,3680.99865,6234.2408770159,1.693627591255949,0,100,900
sharded_n,Sharded-N,200,20,50671.77578921555,29040.0,2457.0,3844.9959222222224,6420.438683175899,1.669816773034494,0,100,900
sharded_n,Sharded-N,200,21,57345.096458633656,24873.0,2303.0,3438.3014722222224,4706.503711092374,1.3688455620066657,0,100,900
sharded_n,Sharded-N,200,22,53000.84138835704,26840.0,2386.0,3701.5799555555554,5846.974790759304,1.5795889487633004,0,100,900
sharded_n,Sharded-N,200,23,55425.14110518089,26014.0,2416.0,3581.334788888889,5127.459461945769,1.4317174361508287,0,100,900
sharded_n,Sharded-N,200,24,57942.65041771779,22484.0,2180.0,3335.8505111111112,5236.480390682522,1.5697587086833653,0,100,900
sharded_n,Sharded-N,200,25,58106.62626350244,22583.0,2092.0,3369.426822222222,5326.336275806086,1.5807840789648704,0,100,900
sharded_n,Sharded-N,200,26,56544.29835374357,20416.0,2334.0,3435.8025,4848.254749606426,1.4110982076549587,0,100,900
sharded_n,Sharded-N,200,27,61486.48093054591,22932.0,2239.0,3213.9160333333334,4538.243971041637,1.4120605280203196,0,100,900
sharded_n,Sharded-N,200,28,60191.47242444078,19727.0,2077.0,3160.0461444444445,4964.784885434888,1.5711115149895152,0,100,900
sharded_n,Sharded-N,200,29,60704.34150725768,17476.0,2156.0,3208.4749666666667,4608.045875640933,1.4362106369894174,0,100,900
sharded_n,Sharded-N,200,30,59750.9356934289,24496.0,2079.0,3284.1768666666667,4930.212419541242,1.5012018596139884,0,100,900
sharded_n,Sharded-N,300,1,164047.84614133814,6256.0,1578.0,1807.2872444444445,1413.2214518889164,0.7819572988373173,0,100,900
sharded_n,Sharded-N,300,2,57907.21346259018,42068.0,2809.0,5049.322577777778,7900.83263361231,1.5647312113478578,0,100,900
sharded_n,Sharded-N,300,3,55563.80723824572,42866.0,2854.0,5257.842229629629,7715.476243747612,1.4674225484112904,0,100,900
sharded_n,Sharded-N,300,4,60697.447964425184,36838.0,2711.0,4859.489318518518,7109.12607617285,1.462936866448379,0,100,900
sharded_n,Sharded-N,300,5,50605.61923390261,43781.0,3103.0,5871.296855555555,8660.38965373466,1.4750386272055043,0,100,900
sharded_n,Sharded-N,300,6,136508.80913869326,12471.0,1617.0,2173.8962037037036,3398.4344549169014,1.5632919589844867,0,100,900
sharded_n,Sharded-N,300,7,57945.237726373736,41412.0,2802.0,5033.230662962963,7396.3685560684025,1.469507171704765,0,100,900
sharded_n,Sharded-N,300,8,60518.374629698934,39754.0,2644.0,4759.400888888889,7496.934846709992,1.5751845708589167,0,100,900
sharded_n,Sharded-N,300,9,61229.78375634427,35173.0,2784.0,4761.2764,6829.083532663136,1.4342968059285817,0,100,900
sharded_n,Sharded-N,300,10,51413.139329221216,44799.0,3055.0,5644.4543370370375,8587.863931184625,1.5214692897476219,0,100,900
sharded_n,Sharded-N,300,11,90250.58701221344,25453.0,1961.0,3298.794425925926,5174.159306179399,1.568500075516856,0,100,900
sharded_n,Sharded-N,300,12,58254.25012145547,39965.0,2866.0,5051.915907407408,7353.13275315311,1.4555136878607828,0,100,900
sharded_n,Sharded-N,300,13,59097.023742557605,36591.0,2829.0,5030.323325925926,7087.677826812269,1.4089905096721884,0,100,900
sharded_n,Sharded-N,300,14,83199.1714595103,28001.0,2004.0,3524.776151851852,5864.82628845623,1.6638861691613975,0,100,900
sharded_n,Sharded-N,300,15,62704.70958331523,37455.0,2636.0,4675.95017037037,6891.2045803237515,1.473754922366488,0,100,900
sharded_n,Sharded-N,300,16,61413.39167908819,34636.0,2737.0,4809.074037037037,6844.520055780417,1.4232511296493697,0,100,900
sharded_n,Sharded-N,300,17,66563.85632524431,32336.0,2629.0,4374.872211111111,6537.049558106703,1.4942264008315918,0,100,900
sharded_n,Sharded-N,300,18,57576.59064181916,41142.0,2783.0,5117.502588888889,7792.364730191608,1.522688966901624,0,100,900
sharded_n,Sharded-N,300,19,130849.86220271281,17269.0,1582.0,2268.6866925925924,4130.616808007629,1.8207083514415443,0,100,900
sharded_n,Sharded-N,300,20,53104.26774660423,42688.0,2890.0,5510.9576074074075,8118.175425405298,1.4730970556720429,0,100,900
sharded_n,Sharded-N,300,21,56042.26271569752,39009.0,2848.0,5252.760862962963,7908.826396710771,1.5056513332780168,0,100,900
sharded_n,Sharded-N,300,22,60116.47678258126,33544.0,2846.0,4951.706411111111,6723.706718825993,1.3578564964471034,0,100,900
sharded_n,Sharded-N,300,23,60805.08009634978,44319.0,2654.0,4844.495248148148,7621.597175273551,1.5732489732933428,0,100,900
